* Log started at 2025/4/4 19:40:45
* DragonRuby Game Toolkit
*   Version: 6.23
*   Tier: Standard
*   GIT Hash: b9ba2652ac016be4bed171795e0ce6fa39d3ac82
*   Build Date: Mar 20 2025 19:12:10
* Platform: Linux
* 
* *******************************************************************************************
* *** This is the Standard license build!                                                 ***
* *** Get more with an Indie or Pro license such as C extensions, mobile dev, and Steam!  ***
* *** Details at http://dragonruby.org/#purchase                                          ***
* *******************************************************************************************
* 
- Starting publish for game in directory 'mygame'
- Developer ID: Davidm8624
- Developer Title: David
- Game ID: dragon-shooter
- Copying 'mygame/sprites/tile/wall-0001.png' to 'builds/dragon-shooter-linux-raspberrypi-1.0/sprites/tile/wall-0001.png'...
- Creating directory 'builds/dragon-shooter-linux-raspberrypi-1.0/sprites/square' ...
- Copying 'mygame/sprites/square/orange.png' to 'builds/dragon-shooter-linux-raspberrypi-1.0/sprites/square/orange.png'...
- Copying 'mygame/sprites/square/yellow.png' to 'builds/dragon-shooter-linux-raspberrypi-1.0/sprites/square/yellow.png'...
- Copying 'mygame/sprites/square/green.png' to 'builds/dragon-shooter-linux-raspberrypi-1.0/sprites/square/green.png'...
- Copying 'mygame/sprites/square/blue.png' to 'builds/dragon-shooter-linux-raspberrypi-1.0/sprites/square/blue.png'...
- Copying 'mygame/sprites/square/indigo.png' to 'builds/dragon-shooter-linux-raspberrypi-1.0/sprites/square/indigo.png'...
- Copying 'mygame/sprites/square/white.png' to 'builds/dragon-shooter-linux-raspberrypi-1.0/sprites/square/white.png'...
- Copying 'mygame/sprites/square/violet.png' to 'builds/dragon-shooter-linux-raspberrypi-1.0/sprites/square/violet.png'...
- Copying 'mygame/sprites/square/gray.png' to 'builds/dragon-shooter-linux-raspberrypi-1.0/sprites/square/gray.png'...
- Copying 'mygame/sprites/square/red.png' to 'builds/dragon-shooter-linux-raspberrypi-1.0/sprites/square/red.png'...
- Copying 'mygame/sprites/square/black.png' to 'builds/dragon-shooter-linux-raspberrypi-1.0/sprites/square/black.png'...
- Copying 'mygame/sprites/fireball.png' to 'builds/dragon-shooter-linux-raspberrypi-1.0/sprites/fireball.png'...
- Copying 'mygame/sprites/target.png' to 'builds/dragon-shooter-linux-raspberrypi-1.0/sprites/target.png'...
- Creating directory 'builds/dragon-shooter-linux-raspberrypi-1.0/sprites/isometric' ...
- Copying 'mygame/sprites/isometric/orange.png' to 'builds/dragon-shooter-linux-raspberrypi-1.0/sprites/isometric/orange.png'...
- Copying 'mygame/sprites/isometric/yellow.png' to 'builds/dragon-shooter-linux-raspberrypi-1.0/sprites/isometric/yellow.png'...
- Copying 'mygame/sprites/isometric/green.png' to 'builds/dragon-shooter-linux-raspberrypi-1.0/sprites/isometric/green.png'...
- Copying 'mygame/sprites/isometric/blue.png' to 'builds/dragon-shooter-linux-raspberrypi-1.0/sprites/isometric/blue.png'...
- Copying 'mygame/sprites/isometric/indigo.png' to 'builds/dragon-shooter-linux-raspberrypi-1.0/sprites/isometric/indigo.png'...
- Copying 'mygame/sprites/isometric/white.png' to 'builds/dragon-shooter-linux-raspberrypi-1.0/sprites/isometric/white.png'...
- Copying 'mygame/sprites/isometric/violet.png' to 'builds/dragon-shooter-linux-raspberrypi-1.0/sprites/isometric/violet.png'...
- Copying 'mygame/sprites/isometric/gray.png' to 'builds/dragon-shooter-linux-raspberrypi-1.0/sprites/isometric/gray.png'...
- Copying 'mygame/sprites/isometric/red.png' to 'builds/dragon-shooter-linux-raspberrypi-1.0/sprites/isometric/red.png'...
- Copying 'mygame/sprites/isometric/black.png' to 'builds/dragon-shooter-linux-raspberrypi-1.0/sprites/isometric/black.png'...
- Creating directory 'builds/dragon-shooter-linux-raspberrypi-1.0/data' ...
- Creating directory 'builds/dragon-shooter-linux-raspberrypi-1.0/app' ...
- Copying 'mygame/app/b4refactor.rb' to 'builds/dragon-shooter-linux-raspberrypi-1.0/app/b4refactor.rb'...
- Copying 'mygame/app/main.rb' to 'builds/dragon-shooter-linux-raspberrypi-1.0/app/main.rb'...
- Copying 'mygame/app/repl.rb' to 'builds/dragon-shooter-linux-raspberrypi-1.0/app/repl.rb'...
- Copying 'mygame/open-source-licenses.txt' to 'builds/dragon-shooter-linux-raspberrypi-1.0/open-source-licenses.txt'...
- Creating directory 'builds/dragon-shooter-linux-raspberrypi-1.0/sounds' ...
- Copying 'mygame/sounds/game-over.wav' to 'builds/dragon-shooter-linux-raspberrypi-1.0/sounds/game-over.wav'...
- Copying 'mygame/sounds/fireball.wav' to 'builds/dragon-shooter-linux-raspberrypi-1.0/sounds/fireball.wav'...
- Copying 'mygame/sounds/target.wav' to 'builds/dragon-shooter-linux-raspberrypi-1.0/sounds/target.wav'...
- Copying 'mygame/sounds/flight.ogg' to 'builds/dragon-shooter-linux-raspberrypi-1.0/sounds/flight.ogg'...
- Creating directory 'builds/dragon-shooter-linux-raspberrypi-1.0/metadata' ...
- Copying 'mygame/metadata/icon.png' to 'builds/dragon-shooter-linux-raspberrypi-1.0/metadata/icon.png'...
- Copying 'mygame/metadata/game_metadata.txt' to 'builds/dragon-shooter-linux-raspberrypi-1.0/metadata/game_metadata.txt'...
- Copying 'mygame/metadata/cvars.txt' to 'builds/dragon-shooter-linux-raspberrypi-1.0/metadata/cvars.txt'...
- Creating directory 'builds/dragon-shooter-linux-raspberrypi-1.0/fonts' ...
- Copying 'font.ttf' to 'builds/dragon-shooter-linux-raspberrypi-1.0/font.ttf'...
- Copying 'dragonruby.png' to 'builds/dragon-shooter-linux-raspberrypi-1.0/dragonruby.png'...
- Copying 'dragonruby-controller.png' to 'builds/dragon-shooter-linux-raspberrypi-1.0/dragonruby-controller.png'...
- Copying 'console-logo.png' to 'builds/dragon-shooter-linux-raspberrypi-1.0/console-logo.png'...
- Zipping .dragonruby/tmp.zip ...
- Adding 'dragonruby-controller.png' to zip...
- Adding 'sprites' to zip...
- Adding 'sprites/triangle' to zip...
- Adding 'sprites/triangle/equilateral' to zip...
- Adding 'sprites/triangle/equilateral/orange.png' to zip...
- Adding 'sprites/triangle/equilateral/yellow.png' to zip...
- Adding 'sprites/triangle/equilateral/green.png' to zip...
- Adding 'sprites/triangle/equilateral/blue.png' to zip...
- Adding 'sprites/triangle/equilateral/indigo.png' to zip...
- Adding 'sprites/triangle/equilateral/violet.png' to zip...
- Adding 'sprites/triangle/equilateral/red.png' to zip...
- Adding 'sprites/t-pose' to zip...
- Adding 'sprites/t-pose/orange.png' to zip...
- Adding 'sprites/t-pose/yellow.png' to zip...
- Adding 'sprites/t-pose/green.png' to zip...
- Adding 'sprites/t-pose/blue.png' to zip...
- Adding 'sprites/t-pose/indigo.png' to zip...
- Adding 'sprites/t-pose/white.png' to zip...
- Adding 'sprites/t-pose/violet.png' to zip...
- Adding 'sprites/t-pose/gray.png' to zip...
- Adding 'sprites/t-pose/red.png' to zip...
- Adding 'sprites/t-pose/black.png' to zip...
- Adding 'sprites/hexagon' to zip...
- Adding 'sprites/hexagon/orange.png' to zip...
- Adding 'sprites/hexagon/yellow.png' to zip...
- Adding 'sprites/hexagon/green.png' to zip...
- Adding 'sprites/hexagon/blue.png' to zip...
- Adding 'sprites/hexagon/indigo.png' to zip...
- Adding 'sprites/hexagon/white.png' to zip...
- Adding 'sprites/hexagon/violet.png' to zip...
- Adding 'sprites/hexagon/gray.png' to zip...
- Adding 'sprites/hexagon/red.png' to zip...
- Adding 'sprites/hexagon/black.png' to zip...
- Adding 'sprites/misc' to zip...
- Adding 'sprites/misc/explosion-4.png' to zip...
- Adding 'sprites/misc/dragon-4.png' to zip...
- Adding 'sprites/misc/explosion-2.png' to zip...
- Adding 'sprites/misc/explosion-0.png' to zip...
- Adding 'sprites/misc/explosion-5.png' to zip...
- Adding 'sprites/misc/dragon-5.png' to zip...
- Adding 'sprites/misc/simple-mood-16x16.png' to zip...
- Adding 'sprites/misc/dragon-2.png' to zip...
- Adding 'sprites/misc/dragon-1.png' to zip...
- Adding 'sprites/misc/lowrez-ship-blue.png' to zip...
- Adding 'sprites/misc/explosion-1.png' to zip...
- Adding 'sprites/misc/explosion-sheet.png' to zip...
- Adding 'sprites/misc/dragon-3.png' to zip...
- Adding 'sprites/misc/star.png' to zip...
- Adding 'sprites/misc/lowrez-ship-red.png' to zip...
- Adding 'sprites/misc/explosion-6.png' to zip...
- Adding 'sprites/misc/explosion-3.png' to zip...
- Adding 'sprites/misc/dragon-0.png' to zip...
- Adding 'sprites/misc/tiny-star.png' to zip...
- Adding 'sprites/circle' to zip...
- Adding 'sprites/circle/orange.png' to zip...
- Adding 'sprites/circle/yellow.png' to zip...
- Adding 'sprites/circle/green.png' to zip...
- Adding 'sprites/circle/blue.png' to zip...
- Adding 'sprites/circle/indigo.png' to zip...
- Adding 'sprites/circle/white.png' to zip...
- Adding 'sprites/circle/violet.png' to zip...
- Adding 'sprites/circle/gray.png' to zip...
- Adding 'sprites/circle/red.png' to zip...
- Adding 'sprites/circle/black.png' to zip...
- Adding 'sprites/tile' to zip...
- Adding 'sprites/tile/wall-1111.png' to zip...
- Adding 'sprites/tile/wall-0010.png' to zip...
- Adding 'sprites/tile/wall-1011.png' to zip...
- Adding 'sprites/tile/wall-0110.png' to zip...
- Adding 'sprites/tile/wall-0111.png' to zip...
- Adding 'sprites/tile/wall-1100.png' to zip...
- Adding 'sprites/tile/wall-1101.png' to zip...
- Adding 'sprites/tile/wall-1010.png' to zip...
- Adding 'sprites/tile/wall-0100.png' to zip...
- Adding 'sprites/tile/wall-1001.png' to zip...
- Adding 'sprites/tile/wall-0011.png' to zip...
- Adding 'sprites/tile/wall-1000.png' to zip...
- Adding 'sprites/tile/wall-1110.png' to zip...
- Adding 'sprites/tile/wall-0000.png' to zip...
- Adding 'sprites/tile/wall-0101.png' to zip...
- Adding 'sprites/tile/wall-0001.png' to zip...
- Adding 'sprites/square' to zip...
- Adding 'sprites/square/orange.png' to zip...
- Adding 'sprites/square/yellow.png' to zip...
- Adding 'sprites/square/green.png' to zip...
- Adding 'sprites/square/blue.png' to zip...
- Adding 'sprites/square/indigo.png' to zip...
- Adding 'sprites/square/white.png' to zip...
- Adding 'sprites/square/violet.png' to zip...
- Adding 'sprites/square/gray.png' to zip...
- Adding 'sprites/square/red.png' to zip...
- Adding 'sprites/square/black.png' to zip...
- Adding 'sprites/fireball.png' to zip...
- Adding 'sprites/target.png' to zip...
- Adding 'sprites/isometric' to zip...
- Adding 'sprites/isometric/orange.png' to zip...
- Adding 'sprites/isometric/yellow.png' to zip...
- Adding 'sprites/isometric/green.png' to zip...
- Adding 'sprites/isometric/blue.png' to zip...
- Adding 'sprites/isometric/indigo.png' to zip...
- Adding 'sprites/isometric/white.png' to zip...
- Adding 'sprites/isometric/violet.png' to zip...
- Adding 'sprites/isometric/gray.png' to zip...
- Adding 'sprites/isometric/red.png' to zip...
- Adding 'sprites/isometric/black.png' to zip...
- Adding 'data' to zip...
- Adding 'console-logo.png' to zip...
- Adding 'font.ttf' to zip...
- Adding 'app' to zip...
- Adding 'app/b4refactor.rb' to zip...
- Adding 'app/main.rb' to zip...
- Adding 'app/repl.rb' to zip...
- Adding 'open-source-licenses.txt' to zip...
- Adding 'sounds' to zip...
- Adding 'sounds/game-over.wav' to zip...
- Adding 'sounds/fireball.wav' to zip...
- Adding 'sounds/target.wav' to zip...
- Adding 'sounds/flight.ogg' to zip...
- Adding 'metadata' to zip...
- Adding 'metadata/icon.png' to zip...
- Adding 'metadata/game_metadata.txt' to zip...
- Adding 'metadata/cvars.txt' to zip...
- Adding 'metadata/dragonruby_production_build' to zip...
- Adding 'fonts' to zip...
- Adding 'dragonruby.png' to zip...
- Zipfile '.dragonruby/tmp.zip' successfully created!
- Creating directory '.dragonruby/staging' ...
- Copying '.dragonruby/stubs/linux-raspberrypi' to 'builds/dragon-shooter-linux-raspberrypi.bin'...
- Making 'builds/dragon-shooter-linux-raspberrypi.bin' executable...
- Copying 'builds/dragon-shooter-linux-raspberrypi.bin' to '.dragonruby/staging/dragon-shooter-linux-raspberrypi.bin'...
- Making '.dragonruby/staging/dragon-shooter-linux-raspberrypi.bin' executable...
- Copying '.dragonruby/default_readme.txt' to '.dragonruby/staging/README-dragon-shooter.txt'...
- Zipping builds/dragon-shooter-linux-raspberrypi.zip ...
- Adding 'dragon-shooter-linux-raspberrypi.bin' to zip...
- Adding 'README-dragon-shooter.txt' to zip...
- Zipfile 'builds/dragon-shooter-linux-raspberrypi.zip' successfully created!
- Copying '.dragonruby/stubs/linux-raspberrypi' to 'builds/dragon-shooter-linux-raspberrypi-1.0/dragon-shooter'...
- Making 'builds/dragon-shooter-linux-raspberrypi-1.0/dragon-shooter' executable...
- Copying '.dragonruby/default_readme.txt' to 'builds/dragon-shooter-linux-raspberrypi-1.0/README-dragon-shooter.txt'...
- Deleting '.dragonruby/staging/dragon-shooter-linux-raspberrypi.bin'...
- Deleting '.dragonruby/staging/README-dragon-shooter.txt'...
- Deleting '.dragonruby/staging'...
- Building for platform 'linux-arm64' ...
- Creating directory 'builds/dragon-shooter-linux-arm64-1.0' ...
- Creating directory 'builds/dragon-shooter-linux-arm64-1.0/sprites' ...
- Creating directory 'builds/dragon-shooter-linux-arm64-1.0/sprites/triangle' ...
- Creating directory 'builds/dragon-shooter-linux-arm64-1.0/sprites/triangle/equilateral' ...
- Copying 'mygame/sprites/triangle/equilateral/orange.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/triangle/equilateral/orange.png'...
- Copying 'mygame/sprites/triangle/equilateral/yellow.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/triangle/equilateral/yellow.png'...
- Copying 'mygame/sprites/triangle/equilateral/green.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/triangle/equilateral/green.png'...
- Copying 'mygame/sprites/triangle/equilateral/blue.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/triangle/equilateral/blue.png'...
- Copying 'mygame/sprites/triangle/equilateral/indigo.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/triangle/equilateral/indigo.png'...
- Copying 'mygame/sprites/triangle/equilateral/violet.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/triangle/equilateral/violet.png'...
- Copying 'mygame/sprites/triangle/equilateral/red.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/triangle/equilateral/red.png'...
- Creating directory 'builds/dragon-shooter-linux-arm64-1.0/sprites/t-pose' ...
- Copying 'mygame/sprites/t-pose/orange.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/t-pose/orange.png'...
- Copying 'mygame/sprites/t-pose/yellow.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/t-pose/yellow.png'...
- Copying 'mygame/sprites/t-pose/green.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/t-pose/green.png'...
- Copying 'mygame/sprites/t-pose/blue.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/t-pose/blue.png'...
- Copying 'mygame/sprites/t-pose/indigo.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/t-pose/indigo.png'...
- Copying 'mygame/sprites/t-pose/white.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/t-pose/white.png'...
- Copying 'mygame/sprites/t-pose/violet.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/t-pose/violet.png'...
- Copying 'mygame/sprites/t-pose/gray.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/t-pose/gray.png'...
- Copying 'mygame/sprites/t-pose/red.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/t-pose/red.png'...
- Copying 'mygame/sprites/t-pose/black.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/t-pose/black.png'...
- Creating directory 'builds/dragon-shooter-linux-arm64-1.0/sprites/hexagon' ...
- Copying 'mygame/sprites/hexagon/orange.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/hexagon/orange.png'...
- Copying 'mygame/sprites/hexagon/yellow.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/hexagon/yellow.png'...
- Copying 'mygame/sprites/hexagon/green.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/hexagon/green.png'...
- Copying 'mygame/sprites/hexagon/blue.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/hexagon/blue.png'...
- Copying 'mygame/sprites/hexagon/indigo.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/hexagon/indigo.png'...
- Copying 'mygame/sprites/hexagon/white.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/hexagon/white.png'...
- Copying 'mygame/sprites/hexagon/violet.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/hexagon/violet.png'...
- Copying 'mygame/sprites/hexagon/gray.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/hexagon/gray.png'...
- Copying 'mygame/sprites/hexagon/red.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/hexagon/red.png'...
- Copying 'mygame/sprites/hexagon/black.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/hexagon/black.png'...
- Creating directory 'builds/dragon-shooter-linux-arm64-1.0/sprites/misc' ...
- Copying 'mygame/sprites/misc/explosion-4.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/misc/explosion-4.png'...
- Copying 'mygame/sprites/misc/dragon-4.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/misc/dragon-4.png'...
- Copying 'mygame/sprites/misc/explosion-2.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/misc/explosion-2.png'...
- Copying 'mygame/sprites/misc/explosion-0.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/misc/explosion-0.png'...
- Copying 'mygame/sprites/misc/explosion-5.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/misc/explosion-5.png'...
- Copying 'mygame/sprites/misc/dragon-5.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/misc/dragon-5.png'...
- Copying 'mygame/sprites/misc/simple-mood-16x16.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/misc/simple-mood-16x16.png'...
- Copying 'mygame/sprites/misc/dragon-2.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/misc/dragon-2.png'...
- Copying 'mygame/sprites/misc/dragon-1.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/misc/dragon-1.png'...
- Copying 'mygame/sprites/misc/lowrez-ship-blue.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/misc/lowrez-ship-blue.png'...
- Copying 'mygame/sprites/misc/explosion-1.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/misc/explosion-1.png'...
- Copying 'mygame/sprites/misc/explosion-sheet.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/misc/explosion-sheet.png'...
- Copying 'mygame/sprites/misc/dragon-3.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/misc/dragon-3.png'...
- Copying 'mygame/sprites/misc/star.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/misc/star.png'...
- Copying 'mygame/sprites/misc/lowrez-ship-red.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/misc/lowrez-ship-red.png'...
- Copying 'mygame/sprites/misc/explosion-6.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/misc/explosion-6.png'...
- Copying 'mygame/sprites/misc/explosion-3.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/misc/explosion-3.png'...
- Copying 'mygame/sprites/misc/dragon-0.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/misc/dragon-0.png'...
- Copying 'mygame/sprites/misc/tiny-star.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/misc/tiny-star.png'...
- Creating directory 'builds/dragon-shooter-linux-arm64-1.0/sprites/circle' ...
- Copying 'mygame/sprites/circle/orange.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/circle/orange.png'...
- Copying 'mygame/sprites/circle/yellow.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/circle/yellow.png'...
- Copying 'mygame/sprites/circle/green.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/circle/green.png'...
- Copying 'mygame/sprites/circle/blue.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/circle/blue.png'...
- Copying 'mygame/sprites/circle/indigo.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/circle/indigo.png'...
- Copying 'mygame/sprites/circle/white.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/circle/white.png'...
- Copying 'mygame/sprites/circle/violet.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/circle/violet.png'...
- Copying 'mygame/sprites/circle/gray.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/circle/gray.png'...
- Copying 'mygame/sprites/circle/red.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/circle/red.png'...
- Copying 'mygame/sprites/circle/black.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/circle/black.png'...
- Creating directory 'builds/dragon-shooter-linux-arm64-1.0/sprites/tile' ...
- Copying 'mygame/sprites/tile/wall-1111.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/tile/wall-1111.png'...
- Copying 'mygame/sprites/tile/wall-0010.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/tile/wall-0010.png'...
- Copying 'mygame/sprites/tile/wall-1011.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/tile/wall-1011.png'...
- Copying 'mygame/sprites/tile/wall-0110.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/tile/wall-0110.png'...
- Copying 'mygame/sprites/tile/wall-0111.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/tile/wall-0111.png'...
- Copying 'mygame/sprites/tile/wall-1100.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/tile/wall-1100.png'...
- Copying 'mygame/sprites/tile/wall-1101.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/tile/wall-1101.png'...
- Copying 'mygame/sprites/tile/wall-1010.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/tile/wall-1010.png'...
- Copying 'mygame/sprites/tile/wall-0100.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/tile/wall-0100.png'...
- Copying 'mygame/sprites/tile/wall-1001.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/tile/wall-1001.png'...
- Copying 'mygame/sprites/tile/wall-0011.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/tile/wall-0011.png'...
- Copying 'mygame/sprites/tile/wall-1000.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/tile/wall-1000.png'...
- Copying 'mygame/sprites/tile/wall-1110.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/tile/wall-1110.png'...
- Copying 'mygame/sprites/tile/wall-0000.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/tile/wall-0000.png'...
- Copying 'mygame/sprites/tile/wall-0101.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/tile/wall-0101.png'...
- Copying 'mygame/sprites/tile/wall-0001.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/tile/wall-0001.png'...
- Creating directory 'builds/dragon-shooter-linux-arm64-1.0/sprites/square' ...
- Copying 'mygame/sprites/square/orange.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/square/orange.png'...
- Copying 'mygame/sprites/square/yellow.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/square/yellow.png'...
- Copying 'mygame/sprites/square/green.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/square/green.png'...
- Copying 'mygame/sprites/square/blue.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/square/blue.png'...
- Copying 'mygame/sprites/square/indigo.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/square/indigo.png'...
- Copying 'mygame/sprites/square/white.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/square/white.png'...
- Copying 'mygame/sprites/square/violet.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/square/violet.png'...
- Copying 'mygame/sprites/square/gray.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/square/gray.png'...
- Copying 'mygame/sprites/square/red.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/square/red.png'...
- Copying 'mygame/sprites/square/black.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/square/black.png'...
- Copying 'mygame/sprites/fireball.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/fireball.png'...
- Copying 'mygame/sprites/target.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/target.png'...
- Creating directory 'builds/dragon-shooter-linux-arm64-1.0/sprites/isometric' ...
- Copying 'mygame/sprites/isometric/orange.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/isometric/orange.png'...
- Copying 'mygame/sprites/isometric/yellow.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/isometric/yellow.png'...
- Copying 'mygame/sprites/isometric/green.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/isometric/green.png'...
- Copying 'mygame/sprites/isometric/blue.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/isometric/blue.png'...
- Copying 'mygame/sprites/isometric/indigo.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/isometric/indigo.png'...
- Copying 'mygame/sprites/isometric/white.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/isometric/white.png'...
- Copying 'mygame/sprites/isometric/violet.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/isometric/violet.png'...
- Copying 'mygame/sprites/isometric/gray.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/isometric/gray.png'...
- Copying 'mygame/sprites/isometric/red.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/isometric/red.png'...
- Copying 'mygame/sprites/isometric/black.png' to 'builds/dragon-shooter-linux-arm64-1.0/sprites/isometric/black.png'...
- Creating directory 'builds/dragon-shooter-linux-arm64-1.0/data' ...
- Creating directory 'builds/dragon-shooter-linux-arm64-1.0/app' ...
- Copying 'mygame/app/b4refactor.rb' to 'builds/dragon-shooter-linux-arm64-1.0/app/b4refactor.rb'...
- Copying 'mygame/app/main.rb' to 'builds/dragon-shooter-linux-arm64-1.0/app/main.rb'...
- Copying 'mygame/app/repl.rb' to 'builds/dragon-shooter-linux-arm64-1.0/app/repl.rb'...
- Copying 'mygame/open-source-licenses.txt' to 'builds/dragon-shooter-linux-arm64-1.0/open-source-licenses.txt'...
- Creating directory 'builds/dragon-shooter-linux-arm64-1.0/sounds' ...
- Copying 'mygame/sounds/game-over.wav' to 'builds/dragon-shooter-linux-arm64-1.0/sounds/game-over.wav'...
- Copying 'mygame/sounds/fireball.wav' to 'builds/dragon-shooter-linux-arm64-1.0/sounds/fireball.wav'...
- Copying 'mygame/sounds/target.wav' to 'builds/dragon-shooter-linux-arm64-1.0/sounds/target.wav'...
- Copying 'mygame/sounds/flight.ogg' to 'builds/dragon-shooter-linux-arm64-1.0/sounds/flight.ogg'...
- Creating directory 'builds/dragon-shooter-linux-arm64-1.0/metadata' ...
- Copying 'mygame/metadata/icon.png' to 'builds/dragon-shooter-linux-arm64-1.0/metadata/icon.png'...
- Copying 'mygame/metadata/game_metadata.txt' to 'builds/dragon-shooter-linux-arm64-1.0/metadata/game_metadata.txt'...
- Copying 'mygame/metadata/cvars.txt' to 'builds/dragon-shooter-linux-arm64-1.0/metadata/cvars.txt'...
- Creating directory 'builds/dragon-shooter-linux-arm64-1.0/fonts' ...
- Copying 'font.ttf' to 'builds/dragon-shooter-linux-arm64-1.0/font.ttf'...
- Copying 'dragonruby.png' to 'builds/dragon-shooter-linux-arm64-1.0/dragonruby.png'...
